Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line	line_num	parse	parse_human2
tetrameter	iambic	Z300463834				Steal from the world, and not a stone	(19, 5)	swwswsws	s|ww|s|w|s|w|s
dimeter	iambic	Z300463834				Tell where I lie.	(20, 5)	swws	w|s|w|s
tetrameter	iambic	Z200323285				A poet's Cat, sedate and grave	(1, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				As poet well could wish to have,	(2, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Was much addicted to inquire	(3, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				For nooks to which she might retire,	(4, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And where, secure as mouse in chink,	(5, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				She might repose, or sit and think.	(6, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				I know not where she caught the trick,	(7, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Nature perhaps herself had cast her	(8, 0)	swwswswsw	s|ww|s|w|s|w|s|w
tetrameter	iambic	Z200323285				In such a mould philosophique,	(9, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Or else she learn'd it of her Master.	(10, 0)	wswswswsw	w|s|w|s|w|s|w|s|w
tetrameter	iambic	Z200323285				Sometimes ascending, debonnair,	(11, 0)	swwswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				An apple-tree, or lofty pear,	(12, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Lodged with convenience in the fork,	(13, 0)	swwswsws	s|ww|s|w|s|w|s
tetrameter	iambic	Z200323285				She watch'd the gardener at his work;	(14, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Sometimes her ease and solace sought	(15, 0)	swwswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				In an old empty watering-pot,	(16, 0)	wwsswsws	ww|ss|w|s|w|s
tetrameter	iambic	Z200323285				There wanting nothing, save a fan,	(17, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				To seem some nymph in her sedan	(18, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Apparell'd in exactest sort,	(19, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And ready to be borne to court.	(20, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				But love of change it seems has place	(21, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Not only in our wiser race,	(22, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Cats also feel, as well as we,	(23, 0)	swwswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				That passion's force, and so did she.	(24, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Her climbing, she began to find,	(25, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Exposed her too much to the wind,	(26, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And the old utensil of tin	(27, 0)	wwswswws	ww|s|w|s|ww|s
tetrameter	iambic	Z200323285				Was cold and comfortless within:	(28, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				She therefore wish'd instead of those	(29, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Some place of more serene repose,	(30, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Where neither cold might come, nor air	(31, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Too rudely wanton with her hair,	(32, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And sought it in the likeliest mode	(33, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Within her master's snug abode.	(34, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				A drawer, it chanced, at bottom lined	(35, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				With linen of the softest kind,	(36, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				With such as merchants introduce	(37, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				From India, for the ladies' use,	(38, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				A drawer impending o'er the rest,	(39, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Half open in the topmost chest,	(40, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Of depth enough, and none to spare,	(41, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Invited her to slumber there;	(42, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Puss with delight beyond expression	(43, 0)	swwswswsw	w|s|w|s|w|s|w|s|w
tetrameter	iambic	Z200323285				Survey'd the scene and took possession.	(44, 0)	wswswswsw	w|s|w|s|w|s|w|s|w
tetrameter	iambic	Z200323285				Recumbent at her ease ere long,	(45, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And lull'd by her own humdrum song,	(46, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				She left the cares of life behind,	(47, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And slept as she would sleep her last,	(48, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				When in came, housewifely inclined,	(49, 0)	swswswws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The chambermaid, and shut it fast,	(50, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				By no malignity impell'd,	(51, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				But all unconscious whom it held.	(52, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Awaken'd by the shock, cried Puss,	(53, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				“Was ever cat attended thus!	(54, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The open drawer was left, I see,	(55, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Merely to prove a nest for me,	(56, 0)	swwswsws	s|ww|s|w|s|w|s
tetrameter	iambic	Z200323285				For soon as I was well composed	(57, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Then came the maid, and it was closed.	(58, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				How smooth these 'kerchiefs and how sweet!	(59, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Oh what a delicate retreat!	(60, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				I will resign myself to rest	(61, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Till Sol declining in the west	(62, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Shall call to supper, when, no doubt,	(63, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Susan will come and let me out.”	(64, 0)	swwswsws	s|ww|s|w|s|w|s
tetrameter	iambic	Z200323285				The evening came, the sun descended,	(65, 0)	wswswswsw	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And puss remain'd still unattended.	(66, 0)	wswswswsw	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The night roll'd tardily away,	(67, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				(With her indeed 'twas never day;)	(68, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The sprightly morn her course renew'd,	(69, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The evening grey again ensued,	(70, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And puss came into mind no more	(71, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Than if entomb'd the day before.	(72, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				With hunger pinch'd, and pinch'd for room,	(73, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				She now presaged approaching doom,	(74, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Nor slept a single wink or purr'd,	(75, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Conscious of jeopardy incurr'd.	(76, 0)	swwswsws	s|ww|s|w|s|w|s
tetrameter	iambic	Z200323285				That night, by chance, the poet watching,	(77, 0)	wswswswsw	w|s|w|s|w|s|w|s|w
tetrameter	iambic	Z200323285				Heard an inexplicable scratching;	(78, 0)	swswswwsw	s|w|s|w|s|ww|s|w
tetrameter	iambic	Z200323285				His noble heart went pit-a-pat,	(79, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And to himself he said “What's that?”	(80, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				He drew the curtain at his side,	(81, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And forth he peep'd, but nothing spied;	(82, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Yet, by his ear directed, guess'd	(83, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Something imprison'd in the chest,	(84, 0)	swwswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				And, doubtful what, with prudent care	(85, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Resolved it should continue there.	(86, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				At length, a voice which well he knew,	(87, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				A long and melancholy mew,	(88, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Saluting his poetic ears,	(89, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Consoled him, and dispell'd his fears;	(90, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				He left his bed, he trod the floor,	(91, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				He 'gan in haste the drawers explore,	(92, 0)	wswswswws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The lowest first, and without stop	(93, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				The rest in order to the top;	(94, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				For 'tis a truth well known to most,	(95, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				That whatsoever thing is lost,	(96, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				We seek it, ere it come to light,	(97, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				In every cranny but the right.	(98, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				Forth skipp'd the cat, not now replete	(99, 0)	wswswsws	w|s|w|s|w|s|w|s
tetrameter	iambic	Z200323285				As erst with airy self-conceit,	(100, 0)	wswswsws	w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				Stop, Christian passer-by! Stop, child of God,	(1, 0)	wswswswsws	s|ww|s|w|ss|ww|s
pentameter	iambic	Z300317360				And read with gentle breast. Beneath this sod	(2, 0)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				A poet lies, or that which once seem'd he.	(3, 0)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				O, lift one thought in prayer for S. T. C.;	(4, 0)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				That he who many a year with toil of breath	(5, 0)	wswswwswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				Found death in life, may here find life in death!	(6, 0)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				Mercy for praise to be forgiven for fame	(7, 0)	swwswswswws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z300317360				He ask'd, and hoped, through Christ. Do thou the same!	(8, 0)	wswswswsws	w|s|w|s|w|s|w|s|w|s
tetrameter	iambic	Z200408014				O blush not so! O blush not so!	(1, 1)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z200408014				Or I shall think you knowing;	(2, 1)	wswswsw	w|s|w|s|w|s|w
tetrameter	iambic	Z200408014				And if you smile the blushing while,	(3, 1)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z200408014				Then maidenheads are going.	(4, 1)	wswswsw	w|s|w|s|w|s|w
tetrameter	iambic	Z200408014				There's a blush for won't, and a blush for shan't,	(5, 2)	swswswwsws	ww|s|w|s|ww|s|w|s
trimeter	iambic	Z200408014				And a blush for having done it:	(6, 2)	wwswswsw	ww|s|w|s|w|s|w
tetrameter	iambic	Z200408014				There's a blush for thought and a blush for naught,	(7, 2)	wwswswwsws	ww|s|w|s|ww|s|w|s
trimeter	iambic	Z200408014				And a blush for just begun it.	(8, 2)	wwswswsw	ww|s|w|s|w|s|w
tetrameter	iambic	Z200408014				O sigh not so! O sigh not so!	(9, 3)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z200408014				For it sounds of Eve's sweet pippin;	(10, 3)	wwswswsw	ww|s|w|s|w|s|w
tetrameter	iambic	Z200408014				By these loosen'd lips you have tasted the pips	(11, 3)	wwswswwswws	ww|s|w|s|ww|s|ww|s
trimeter	iambic	Z200408014				And fought in an amorous nipping.	(12, 3)	wswwswwsw	w|s|ww|s|ww|s|w
tetrameter	iambic	Z200408014				Will you play once more at nice-cut-core,	(13, 4)	wwswswsws	ww|s|w|s|w|s|w|s
trimeter	iambic	Z200408014				For it only will last our youth out,	(14, 4)	wwswwswws	ww|s|ww|s|w|s|w
tetrameter	iambic	Z200408014				And we have the prime of the kissing time,	(15, 4)	wswwswwsws	w|s|ww|s|ww|s|w|s
trimeter	iambic	Z200408014				We have not one sweet tooth out.	(16, 4)	wwswwsw	w|s|w|s|w|s|w
tetrameter	iambic	Z200408014				There's a sigh for yes, and a sigh for no,	(17, 5)	wwswswwsws	ww|s|w|s|ww|s|w|s
trimeter	iambic	Z200408014				And a sigh for I can't bear it!	(18, 5)	wwswswsw	ww|s|w|s|w|s|w
tetrameter	iambic	Z200408014				O what can be done, shall we stay or run?	(19, 5)	wswwswwsws	w|s|ww|s|ww|s|w|s
trimeter	iambic	Z200408014				O cut the sweet apple and share it!	(20, 5)	wswwswwsw	w|s|ww|s|ww|s|w
tetrameter	iambic	Z300323083				God moves in a mysterious way	(1, 1)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				His wonders to perform;	(2, 1)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				He plants his footsteps in the sea,	(3, 1)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				And rides upon the storm.	(4, 1)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Deep in unfathomable mines	(5, 2)	wswswsws	s|ww|s|w|s|w|s
trimeter	iambic	Z300323083				Of never-failing skill,	(6, 2)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				He treasures up his bright designs,	(7, 2)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				And works his sovereign will.	(8, 2)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Ye fearful saints, fresh courage take,	(9, 3)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				The clouds ye so much dread	(10, 3)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Are big with mercy, and shall break	(11, 3)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				In blessings on your head.	(12, 3)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Judge not the Lord by feeble sense,	(13, 4)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				But trust him for his grace;	(14, 4)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Behind a frowning providence	(15, 4)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				He hides a smiling face.	(16, 4)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				His purposes will ripen fast,	(17, 5)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				Unfolding every hour;	(18, 5)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				The bud may have a bitter taste,	(19, 5)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				But sweet will be the flower.	(20, 5)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				Blind unbelief is sure to err ,	(21, 6)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				And scan his work in vain:	(22, 6)	wswsws	w|s|w|s|w|s
tetrameter	iambic	Z300323083				God is his own interpreter,	(23, 6)	wswswsws	w|s|w|s|w|s|w|s
trimeter	iambic	Z300323083				And He will make it plain.	(24, 6)	wswsws	w|s|w|s|w|s
pentameter	iambic	Z200323200				I sing the Sofa. I who lately sang	(1, 1)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Truth, Hope, and Charity, and touch'd with awe	(2, 1)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The solemn chords, and with a trembling hand,	(3, 1)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Escaped with pain from that adventurous flight,	(4, 1)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Now seek repose upon an humbler theme;	(5, 1)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The theme though humble, yet august and proud	(6, 1)	wswswwswws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The occasion, for the Fair commands the song.	(7, 1)	wwswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Time was when clothing, sumptuous or for use,	(8, 2)	swwswswwsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Save their own painted skins, our sires had none.	(9, 2)	swwswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				As yet black breeches were not, sattin smooth,	(10, 2)	wswswswsws	w|s|w|s|ww|ss|w|s
pentameter	iambic	Z200323200				Or velvet soft, or plush with shaggy pile.	(11, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The hardy chief upon the rugged rock	(12, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Wash'd by the sea, or on the gravelly bank	(13, 2)	swwswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Thrown up by wintry torrents roaring loud,	(14, 2)	swwswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Fearless of wrong, reposed his weary strength.	(15, 2)	swwswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Those barbarous ages past, succeeded next	(16, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The birthday of invention, weak at first,	(17, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Dull in design, and clumsy to perform.	(18, 2)	swwswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Joint-stools were then created; on three legs	(19, 2)	wswswswsws	s|ww|s|w|s|ww|ss
pentameter	iambic	Z200323200				Upborne they stood, three legs upholding firm	(20, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				A massy slab, in fashion square or round.	(21, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				On such a stool immortal Alfred sat,	(22, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				And sway'd the sceptre of his infant realms;	(23, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				And such in ancient halls and mansions drear	(24, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				May still be seen, but perforated sore	(25, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				And drill'd in holes the solid oak is found,	(26, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				By worms voracious eating through and through.	(27, 2)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				At length a generation more refined	(28, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Improved the simple plan, made three legs four,	(29, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Gave them a twisted form vermicular,	(30, 3)	wswswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				And o'er the seat with plenteous wadding stuff'd	(31, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Induced a splendid cover green and blue,	(32, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Yellow and red, of tapestry richly wrought	(33, 3)	swwswswwsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				And woven close, or needle-work sublime.	(34, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				There might ye see the piony spread wide,	(35, 3)	swwswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The full-blown rose, the shepherd and his lass,	(36, 3)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Lap-dog and lambkin with black staring eyes,	(37, 3)	swwswwswws	s|ww|s|ww|ss|w|s
pentameter	iambic	Z200323200				And parrots with twin cherries in their beak.	(38, 3)	wswwsswsws	w|s|ww|ss|w|s|w|s
pentameter	iambic	Z200323200				Now came the cane from India, smooth and bright	(39, 4)	wswswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				With Nature's varnish; sever'd into stripes	(40, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				That interlaced each other, these supplied	(41, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Of texture firm a lattice-work, that braced	(42, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The new machine, and it became a chair.	(43, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				But restless was the chair; the back erect	(44, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Distress'd the weary loins that felt no ease;	(45, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				The slippery seat betray'd the sliding part	(46, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				That press'd it, and the feet hung dangling down,	(47, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				Anxious in vain to find the distant floor.	(48, 4)	swwswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				These for the rich: the rest, whom fate had placed	(49, 4)	swwswswsws	s|ww|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				In modest mediocrity, content	(50, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
pentameter	iambic	Z200323200				With base materials, sat on well-tann'd hides	(51, 4)	wswswswsws	w|s|w|s|w|s|w|s|w|s
